oerane microthyrus;oerane microthyrus
sabinea sarsii;sabinea sarsii
xantho pilipes;xantho pilipes
achalarus;achalarus
amphiodia pulchella;amphiodia pulchella
polioptila caerulea;polioptila caerulea
lepidium;lepidium
styela clava;styela clava
scrobipalpula tussilaginis;scrobipalpula tussilaginis
erannis ankeraria;erannis ankeraria
luxiaria;luxiaria
melampus;melampus
pallopteridae;pallopteridae
tabernaemontana odoratissima;tabernaemontana odoratissima
melanconis chrysostroma;melanconis chrysostroma
heteropsylla;heteropsylla
didymella proximella;didymella proximella
scaeva pyrastri;scaeva pyrastri
triphosa affirmata;triphosa affirmata
neocuris viridimicans;neocuris viridimicans
oncorhynchus nerka;oncorhynchus nerka
monodictys melanopa;monodictys melanopa
tarucus rosacea;tarucus rosacea
scarus vetula;scarus vetula
agromyza pseudorufipes;agromyza pseudorufipes
erysiphe heraclei;erysiphe heraclei
navicula tripunctata;navicula tripunctata
hypera (hypera) suspiciosa;hypera (hypera) suspiciosa
calenduleae;calenduleae
endophragmiella corticola;endophragmiella corticola
xymalos monospora;xymalos monospora
leptosphaeria planiuscula;leptosphaeria planiuscula
jasminium abyssinicum;jasminium abyssinicum
pistacia chinensis;pistacia chinensis
pineus pini;pineus pini
citrullus lanatus;citrullus lanatus
erythroneura;erythroneura
amphiura carchara;amphiura carchara
carnegiea;carnegiea
xanthorhoe fluctuata;xanthorhoe fluctuata
ectoedemia liechtensteini;ectoedemia liechtensteini
upogebia macginitieorum;upogebia macginitieorum
eschweilera;eschweilera
kladothrips rugosus;kladothrips rugosus
xenostega;xenostega
mallocampa audea;mallocampa audea
senna;senna
elymus trachycaulus;elymus trachycaulus
ophiomyia nasuta;ophiomyia nasuta
maxilliphimedia longipes;maxilliphimedia longipes
satyrium caryaevorus;satyrium caryaevorus
scopelodes ursina;scopelodes ursina
phytobia carbonaria;phytobia carbonaria
mycena erubescens;mycena erubescens
macrolobium;macrolobium
agalinis purpurea;agalinis purpurea
ankistrodesmus falcatus;ankistrodesmus falcatus
bagous (bagous) tempestivus;bagous (bagous) tempestivus
lechriolepis tessmanni;lechriolepis tessmanni
tilapia rendalli;tilapia rendalli
clinostigma samoense;clinostigma samoense
phobetron;phobetron
banksia marginata;banksia marginata
lunaria;lunaria
termopsis augusticollis;termopsis augusticollis
anthyllis vulneraria;anthyllis vulneraria
hypseloecus amyemopsis;hypseloecus amyemopsis
morinda coreia;morinda coreia
alphestes afer;alphestes afer
dactylanthus;dactylanthus
diacrisia;diacrisia
pinanga;pinanga
blesingia gularis;blesingia gularis
heliconius numata;heliconius numata
dendrolagus scottae;dendrolagus scottae
uraria lagopus;uraria lagopus
penstemon secundiflorus;penstemon secundiflorus
agrilus (anambus) laticornis;agrilus (anambus) laticornis
fistulina hepatica;fistulina hepatica
dicrastylis exsuccosa;dicrastylis exsuccosa
telmatoscopus superbus;telmatoscopus superbus
euphorbia palustris;euphorbia palustris
caryocolum schleichi;caryocolum schleichi
scorpaenodes caribbaeus;scorpaenodes caribbaeus
paris quadrifolia;paris quadrifolia
trematomus pennellii;trematomus pennellii
micronecta poweri;micronecta poweri
passiflora tenuiloba;passiflora tenuiloba
chloridium virescens virescens;chloridium virescens virescens
eptesicus fuscus;eptesicus fuscus
coprinellus ephemerus;coprinellus ephemerus
pleocyemete;pleocyemete
scrobipalpula lutescella;scrobipalpula lutescella
flemingia;flemingia
hibiscus denudatus;hibiscus denudatus
sphenosciadium;sphenosciadium
aponoea obtusipalpis;aponoea obtusipalpis
borboryctis euryae;borboryctis euryae
arenicola brasiliensis;arenicola brasiliensis
nereis diversicolor;nereis diversicolor
ancistrocarpus;ancistrocarpus
crepidotus variabilis;crepidotus variabilis
diachrysia balluca;diachrysia balluca
papestra biren;papestra biren
feltria;feltria
lophogastridae;lophogastridae
phytomyza notata;phytomyza notata
parapholas californica;parapholas californica
thamnophis butleri;thamnophis butleri
protium;protium
pugettia venetiae;pugettia venetiae
actiniidae;actiniidae
torynesis mintha;torynesis mintha
sporidesmiella longissima;sporidesmiella longissima
etmopterus spinax;etmopterus spinax
erebia alberganus;erebia alberganus
anacampsis hirsutella;anacampsis hirsutella
triglochin maritimum;triglochin maritimum
perophora viridis;perophora viridis
paeonia mascula;paeonia mascula
scirtothrips litotes;scirtothrips litotes
geophilomorpha;geophilomorpha
aleochara curtula;aleochara curtula
spartina;spartina
nascus phocus;nascus phocus
corvus corone corone;corvus corone corone
acacia longifolia;acacia longifolia
narraga georgiana;narraga georgiana
nannospalax ehrenbergi;nannospalax ehrenbergi
carex ericetorum;carex ericetorum
fuchsia;fuchsia
garrulus glandarius;garrulus glandarius
drunella coloradensis;drunella coloradensis
oxytropis;oxytropis
ptochophyle;ptochophyle
bungalotis astylos;bungalotis astylos
pleurotus cornucopiae;pleurotus cornucopiae
philedia punctomacularia;philedia punctomacularia
phomopsis citriodora;phomopsis citriodora
asclepias variegata;asclepias variegata
machaerium acutifolium;machaerium acutifolium
tilachlidium brachiatum;tilachlidium brachiatum
anguilliformes;anguilliformes
catostomus insignis;catostomus insignis
historis odius;historis odius
acanthocasuarina tasmanica;acanthocasuarina tasmanica
castiarina kanangara;castiarina kanangara
cyclidia substigmaria;cyclidia substigmaria
trapezites argenteoornatus;trapezites argenteoornatus
syllis columbretensis;syllis columbretensis
cylindrocopturus;cylindrocopturus
hyale frequens;hyale frequens
phyllachora junci;phyllachora junci
parnassius eversmanni;parnassius eversmanni
mentha longifolia;mentha longifolia
lobophora nivigerata;lobophora nivigerata
trichotropis cancellata;trichotropis cancellata
liparis liparis;liparis liparis
anthorcaris midea;anthorcaris midea
cestrum laurifolium;cestrum laurifolium
echiurida;echiurida
mytilus edulis;mytilus edulis
teia;teia
trichogyne;trichogyne
graphistemma pictum;graphistemma pictum
casearia congensis;casearia congensis
prionotus;prionotus
caesalqina bonducella;caesalqina bonducella
euprosterna;euprosterna
asclepias subulata;asclepias subulata
pleurophragmium parvisporum;pleurophragmium parvisporum
xanthorhoe;xanthorhoe
lucicutia gaussae;lucicutia gaussae
crassadoma gigantea;crassadoma gigantea
arge rustica;arge rustica
perophthalma tullius;perophthalma tullius
carduus;carduus
isaeidae;isaeidae
phyllobrostis daphneella;phyllobrostis daphneella
rhizophydium ubiquetum;rhizophydium ubiquetum
parasa trapezoidea;parasa trapezoidea
gynaephora groenlandica;gynaephora groenlandica
itame;itame
homoporus luniger;homoporus luniger
papilio jacksoni;papilio jacksoni
diaporthe scandens;diaporthe scandens
akainothrips magnetis;akainothrips magnetis
polyommatus aroaniensis;polyommatus aroaniensis
septoria slaptoniensis;septoria slaptoniensis
athripsodes;athripsodes
elaeodendron;elaeodendron
ballota;ballota
corymica deducta;corymica deducta
cinara juniperi;cinara juniperi
scopuloides hydnoides;scopuloides hydnoides
macrophoma taxi;macrophoma taxi
neolithocolletis pentadesma;neolithocolletis pentadesma
diplodiella fibricola;diplodiella fibricola
phytonomous posticus;phytonomous posticus
clappertonia ficifolia;clappertonia ficifolia
melobasis apicalis;melobasis apicalis
lilium parvum;lilium parvum
paralaea sarcodes;paralaea sarcodes
kladothrips arotrum;kladothrips arotrum
clinopodium calamintha;clinopodium calamintha
solanum stramoniifolium;solanum stramoniifolium
rhynchospora;rhynchospora
odonata;odonata
bufo;bufo
triphysa phryne;triphysa phryne
eueides vibilia;eueides vibilia
cicuta virosa;cicuta virosa
miliusa velutina;miliusa velutina
helmitheros vermivorum;helmitheros vermivorum
pueraria phaseoloides;pueraria phaseoloides
fusicoccum cinctum;fusicoccum cinctum
coleus;coleus
amphioxiformes;amphioxiformes
laurencia papillosa;laurencia papillosa
cynanchum laeve;cynanchum laeve
mycosphaerella rhododendri;mycosphaerella rhododendri
modiolus sacculifer;modiolus sacculifer
galatheoidea;galatheoidea
cupressus sargentii;cupressus sargentii
populus x canadensis 'marilandica';populus x canadensis 'marilandica'
euchlaena pectinaria;euchlaena pectinaria
brachmia inornatella;brachmia inornatella
lanistes ovum;lanistes ovum
legnotus limbosus;legnotus limbosus
centroptilium rufostrigatum;centroptilium rufostrigatum
tapirira guianensis;tapirira guianensis
calanus glacialis;calanus glacialis
teleiodes vulgella;teleiodes vulgella
amphilochus;amphilochus
junco;junco
hyphodontia alutacea;hyphodontia alutacea
chrysocraspeda abhadraca;chrysocraspeda abhadraca
heliconia bihai;heliconia bihai
trachyphrynium;trachyphrynium
cabares potrillo;cabares potrillo
ptychosperma sanderianum;ptychosperma sanderianum
herpestes ichneumon;herpestes ichneumon
udaspes folus;udaspes folus
chusquea;chusquea
parornix arbutifoliella;parornix arbutifoliella
euchirella;euchirella
apocynaceae;apocynaceae
senna undulata;senna undulata
cryptomyzus (cryptomyzus) galeopsidis;cryptomyzus (cryptomyzus) galeopsidis
brachioteuthis;brachioteuthis
myiarchus antillarum;myiarchus antillarum
enteropogon;enteropogon
lachnellula subtilissima;lachnellula subtilissima
geomyzidae;geomyzidae
cranothrips symoni;cranothrips symoni
tirumala hamata;tirumala hamata
macrocneme chrysitis;macrocneme chrysitis
geitodoris pusae;geitodoris pusae
chalara cylindrica;chalara cylindrica
ischnostemma;ischnostemma
dasyscyphus castaneus;dasyscyphus castaneus
alcyonium antarcticum;alcyonium antarcticum
dictyopolyschema pirozynskii;dictyopolyschema pirozynskii
phoma epicoccina;phoma epicoccina
calloodes grayianus;calloodes grayianus
calappa sulcata;calappa sulcata
lemonias;lemonias
lachnum corticale;lachnum corticale
lonchura;lonchura
cocconeis;cocconeis
unaspis assimilis;unaspis assimilis
cudoniella junciseda;cudoniella junciseda
passiflora sanguinolenta;passiflora sanguinolenta
ramulus;ramulus
pycnogonum littorale;pycnogonum littorale
setothosea asigna;setothosea asigna
viola willkommii;viola willkommii
coleotechnites starki;coleotechnites starki
glochidion wrightii;glochidion wrightii
sarcobatus vermiculatus;sarcobatus vermiculatus
salix cinerea x aurita = s. x multinervis;salix cinerea x aurita = s. x multinervis
phyllosticta aizoon;phyllosticta aizoon
meligethes atratus;meligethes atratus
heliconius hecale;heliconius hecale
eublemma ecthaemata;eublemma ecthaemata
nectriella consolationis;nectriella consolationis
corallina vancouveriensis;corallina vancouveriensis
tulasnella eichleriana;tulasnella eichleriana
mogulones geographicus;mogulones geographicus
horisme aemulata;horisme aemulata
centaurea aspera;centaurea aspera
heterophragma;heterophragma
astragalus bisulcatus;astragalus bisulcatus
montia;montia
crassostrea virginica;crassostrea virginica
thestor dukei;thestor dukei
xanthorhoe designata;xanthorhoe designata
curculio nasicus;curculio nasicus
amylostereum areolatum;amylostereum areolatum
akainothrips papyris;akainothrips papyris
tringa incana;tringa incana
orthocarpus;orthocarpus
pomatoschistus pictus;pomatoschistus pictus
thyridia psidii;thyridia psidii
tetranychus urticae;tetranychus urticae
antilope cervicapra;antilope cervicapra
dasychira chekiangensis;dasychira chekiangensis
mecytha fasciata;mecytha fasciata
uca;uca
symphyotrichum laeve;symphyotrichum laeve
cephaloleia reventazonica;cephaloleia reventazonica
fusicoccum depressum;fusicoccum depressum
blepharis;blepharis
coenonympha glycerion;coenonympha glycerion
colletotrichum circinans;colletotrichum circinans
fusicoccum hapalocystis;fusicoccum hapalocystis
trachys minuta;trachys minuta
taractrocera maevius;taractrocera maevius
symphyotrichum undulatum;symphyotrichum undulatum
glycaspis occulta;glycaspis occulta
hipparchia fatua;hipparchia fatua
onceroptila;onceroptila
hesperilla donnysa;hesperilla donnysa
pilumnus gemmatus;pilumnus gemmatus
neolitsea;neolitsea
fragilariopsis;fragilariopsis
lychnis;lychnis
melinna cristata;melinna cristata
ixora coccinea;ixora coccinea
nectria ellisii;nectria ellisii
perizoma lugdunaria;perizoma lugdunaria
dasychira fascelina;dasychira fascelina
lasiacantha ningaloo;lasiacantha ningaloo
limonius subauratus;limonius subauratus
medicago sativa subsp. falcata;medicago sativa subsp. falcata
probolocoryphe;probolocoryphe
pimephales promelas;pimephales promelas
tongeia fischeri;tongeia fischeri
beijinga;beijinga
hoplothrips polysticti;hoplothrips polysticti
aristolochia pilgeriana;aristolochia pilgeriana
plasmopara crustosa;plasmopara crustosa
brephidium isophthalma;brephidium isophthalma
birthamoides junctura;birthamoides junctura
erebia scipio;erebia scipio
phoenix canariensis;phoenix canariensis
micropholis venulosa;micropholis venulosa
eurytoma erdoesi;eurytoma erdoesi
owenia venosa;owenia venosa
hendersonia maculans;hendersonia maculans
delias agostina;delias agostina
berberis hayatana;berberis hayatana
bemisia;bemisia
scambus;scambus
trifurcula beirnei;trifurcula beirnei
hypercompe abdominalis;hypercompe abdominalis
chliaria kina;chliaria kina
cicindela hirticollis;cicindela hirticollis
citrus × paradisi;citrus × paradisi
muellerina eucalyptoides;muellerina eucalyptoides
eurycope;eurycope
hydropsychidae;hydropsychidae
capys;capys
lepidium ruderale;lepidium ruderale
dalea leporina;dalea leporina
ocybadistes knightorum;ocybadistes knightorum
vatica bella;vatica bella
passiflora mucronata;passiflora mucronata
ascochyta idaei;ascochyta idaei
pseuderanthemum variabile;pseuderanthemum variabile
ascochytula phlomidis;ascochytula phlomidis
eurema floricola;eurema floricola
prionus;prionus
brachysira vitrea;brachysira vitrea
pontellidae;pontellidae
rapala;rapala
coccyzus americanus;coccyzus americanus
polyommatus thersites;polyommatus thersites
precis octavia;precis octavia
cerithium eburneum;cerithium eburneum
solanum vaillantii;solanum vaillantii
chaetodon ocellatus;chaetodon ocellatus
homochira;homochira
golfingia margaritacea ohlini;golfingia margaritacea ohlini
aphthona melancholica;aphthona melancholica
platycercus caledonicus;platycercus caledonicus
trematomus nicolai;trematomus nicolai
havetiopsis;havetiopsis
glaucopsyche alexis;glaucopsyche alexis
pheia albisigna;pheia albisigna
monotagma;monotagma
alibertia edulis;alibertia edulis
coleotechnites occidentis;coleotechnites occidentis
crenidorsum;crenidorsum
eucrostes disparata;eucrostes disparata
plukenetia stipellata;plukenetia stipellata
phlebia segregata;phlebia segregata
coelocaryon botryoides;coelocaryon botryoides
dallocardia muricata;dallocardia muricata
autographa precationis;autographa precationis
liatris;liatris
zacladus geranii;zacladus geranii
paramorpha rhachias;paramorpha rhachias
typhula crassipes;typhula crassipes
spinturicidae;spinturicidae
pinnaspis aspidistrae;pinnaspis aspidistrae
cecropia distachya;cecropia distachya
sciaridae;sciaridae
acanthais triangularis;acanthais triangularis
triphora intermedia;triphora intermedia
tuxentius;tuxentius
microcolona;microcolona
euoticus elegantulus;euoticus elegantulus
collybia tuberosa;collybia tuberosa
systenopora contracta;systenopora contracta
dryomys nitedula;dryomys nitedula
renealmia;renealmia
salix exigua;salix exigua
calycellina caricina;calycellina caricina
pelagodes;pelagodes
paramacrolobium coeruleum;paramacrolobium coeruleum
